t, X, Y, Z, X, Y, Z, traj_id
0.000000000000000000e+00,1.036072463989257564e+00,-1.291438102722168024e-01,1.773990325927734091e+00,1.036072463989257564e+00,-1.291438102722168024e-01,1.773990325927734091e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.043553009033203249e+00,-1.374213886260986228e-01,1.784822502136230504e+00,1.043553009033203249e+00,-1.374213886260986228e-01,1.784822502136230504e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.050974044799804830e+00,-1.461733436584472523e-01,1.793194885253906357e+00,1.050974044799804830e+00,-1.461733436584472523e-01,1.793194885253906357e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.058118896484375071e+00,-1.551191234588623069e-01,1.798729705810546919e+00,1.058118896484375071e+00,-1.551191234588623069e-01,1.798729705810546919e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.064992446899414080e+00,-1.642393112182617132e-01,1.801589012145995872e+00,1.064992446899414080e+00,-1.642393112182617132e-01,1.801589012145995872e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.071595764160156117e+00,-1.735206604003906306e-01,1.802015533447265616e+00,1.071595764160156117e+00,-1.735206604003906306e-01,1.802015533447265616e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.077746658325195339e+00,-1.826730537414550659e-01,1.800356597900390820e+00,1.077746658325195339e+00,-1.826730537414550659e-01,1.800356597900390820e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.083644943237304537e+00,-1.919584274291991910e-01,1.796902999877929785e+00,1.083644943237304537e+00,-1.919584274291991910e-01,1.796902999877929785e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.089461364746093563e+00,-2.016555213928222234e-01,1.791709671020507821e+00,1.089461364746093563e+00,-2.016555213928222234e-01,1.791709671020507821e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.094860076904296875e+00,-2.111858558654784723e-01,1.785298805236816388e+00,1.094860076904296875e+00,-2.111858558654784723e-01,1.785298805236816388e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.100175018310546982e+00,-2.211190032958984253e-01,1.777487525939941637e+00,1.100175018310546982e+00,-2.211190032958984253e-01,1.777487525939941637e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.105101470947265518e+00,-2.308629989624023660e-01,1.768906517028808967e+00,1.105101470947265518e+00,-2.308629989624023660e-01,1.768906517028808967e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.109807739257812509e+00,-2.407013893127441517e-01,1.759487228393554314e+00,1.109807739257812509e+00,-2.407013893127441517e-01,1.759487228393554314e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.114302139282226323e+00,-2.506272315979004017e-01,1.749353027343750311e+00,1.114302139282226323e+00,-2.506272315979004017e-01,1.749353027343750311e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.118592453002929643e+00,-2.606343078613280739e-01,1.738609199523925453e+00,1.118592453002929643e+00,-2.606343078613280739e-01,1.738609199523925453e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.122685699462890430e+00,-2.707165336608886586e-01,1.727345924377442055e+00,1.122685699462890430e+00,-2.707165336608886586e-01,1.727345924377442055e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.126588439941406339e+00,-2.808684921264648637e-01,1.715639991760253391e+00,1.126588439941406339e+00,-2.808684921264648637e-01,1.715639991760253391e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.130415573120117090e+00,-2.913957405090332187e-01,1.703187332153320410e+00,1.130415573120117090e+00,-2.913957405090332187e-01,1.703187332153320410e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.134050216674804767e+00,-3.019868469238281006e-01,1.690398101806640518e+00,1.134050216674804767e+00,-3.019868469238281006e-01,1.690398101806640518e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.137495117187500071e+00,-3.126375007629394465e-01,1.677329406738280904e+00,1.137495117187500071e+00,-3.126375007629394465e-01,1.677329406738280904e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.140751037597656170e+00,-3.233440780639648682e-01,1.664033775329589737e+00,1.140751037597656170e+00,-3.233440780639648682e-01,1.664033775329589737e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.143728790283203178e+00,-3.337862777709961204e-01,1.650962219238281348e+00,1.143728790283203178e+00,-3.337862777709961204e-01,1.650962219238281348e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.146604156494140714e+00,-3.445945358276367165e-01,1.637379798889160076e+00,1.146604156494140714e+00,-3.445945358276367165e-01,1.637379798889160076e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.149273986816406357e+00,-3.554516220092773238e-01,1.623756980895995738e+00,1.149273986816406357e+00,-3.554516220092773238e-01,1.623756980895995738e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.151722183227539054e+00,-3.663555526733398571e-01,1.610152587890625098e+00,1.151722183227539054e+00,-3.663555526733398571e-01,1.610152587890625098e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.154005584716796928e+00,-3.772705841064453169e-01,1.595042724609374796e+00,1.154005584716796928e+00,-3.772705841064453169e-01,1.595042724609374796e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.156113510131835831e+00,-3.882442092895507790e-01,1.580900917053222443e+00,1.156113510131835831e+00,-3.882442092895507790e-01,1.580900917053222443e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.158070983886718697e+00,-3.993467330932617410e-01,1.569959907531738308e+00,1.158070983886718697e+00,-3.993467330932617410e-01,1.569959907531738308e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.159925231933593537e+00,-4.106308746337890558e-01,1.562543678283691451e+00,1.159925231933593537e+00,-4.106308746337890558e-01,1.562543678283691451e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.161707000732421502e+00,-4.221495819091796164e-01,1.558703842163085884e+00,1.161707000732421502e+00,-4.221495819091796164e-01,1.558703842163085884e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.163388977050781259e+00,-4.335872268676757568e-01,1.557969589233398455e+00,1.163388977050781259e+00,-4.335872268676757568e-01,1.557969589233398455e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.165039978027343714e+00,-4.453036880493164151e-01,1.559706687927245872e+00,1.165039978027343714e+00,-4.453036880493164151e-01,1.559706687927245872e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.166672058105468812e+00,-4.573199081420897261e-01,1.563589439392090163e+00,1.166672058105468812e+00,-4.573199081420897261e-01,1.563589439392090163e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.168291931152343643e+00,-4.696348190307616521e-01,1.569459915161132590e+00,1.168291931152343643e+00,-4.696348190307616521e-01,1.569459915161132590e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.169952011108398304e+00,-4.826178359985351385e-01,1.577521705627441762e+00,1.169952011108398304e+00,-4.826178359985351385e-01,1.577521705627441762e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.171604766845703027e+00,-4.958339309692383345e-01,1.586705360412597576e+00,1.171604766845703027e+00,-4.958339309692383345e-01,1.586705360412597576e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.173202209472656188e+00,-5.088009643554688433e-01,1.595335693359374973e+00,1.173202209472656188e+00,-5.088009643554688433e-01,1.595335693359374973e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.174841613769531001e+00,-5.222760009765624600e-01,1.603727073669433345e+00,1.174841613769531001e+00,-5.222760009765624600e-01,1.603727073669433345e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.176474914550781348e+00,-5.358506011962890225e-01,1.611642150878906499e+00,1.176474914550781348e+00,-5.358506011962890225e-01,1.611642150878906499e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.178102035522460733e+00,-5.495096588134765758e-01,1.619136657714844052e+00,1.178102035522460733e+00,-5.495096588134765758e-01,1.619136657714844052e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.179723358154296964e+00,-5.632402801513671786e-01,1.626261749267577938e+00,1.179723358154296964e+00,-5.632402801513671786e-01,1.626261749267577938e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.181338729858398384e+00,-5.770312118530273038e-01,1.633061714172362677e+00,1.181338729858398384e+00,-5.770312118530273038e-01,1.633061714172362677e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.182900772094726438e+00,-5.904650878906250178e-01,1.639386749267577770e+00,1.182900772094726438e+00,-5.904650878906250178e-01,1.639386749267577770e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.184504241943359126e+00,-6.043479156494141469e-01,1.645650558471680069e+00,1.184504241943359126e+00,-6.043479156494141469e-01,1.645650558471680069e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.186101989746093599e+00,-6.182662200927733220e-01,1.651685829162597319e+00,1.186101989746093599e+00,-6.182662200927733220e-01,1.651685829162597319e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.187694244384765563e+00,-6.322141265869141158e-01,1.657515220642089560e+00,1.187694244384765563e+00,-6.322141265869141158e-01,1.657515220642089560e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.189281158447265563e+00,-6.461867523193359775e-01,1.663158874511718510e+00,1.189281158447265563e+00,-6.461867523193359775e-01,1.663158874511718510e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.190863265991210840e+00,-6.601798248291015359e-01,1.668633728027343777e+00,1.190863265991210840e+00,-6.601798248291015359e-01,1.668633728027343777e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.192441101074219079e+00,-6.741899871826171342e-01,1.673954887390136426e+00,1.192441101074219079e+00,-6.741899871826171342e-01,1.673954887390136426e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.193968429565429812e+00,-6.878017425537108487e-01,1.678984794616698917e+00,1.193968429565429812e+00,-6.878017425537108487e-01,1.678984794616698917e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.195538711547851518e+00,-7.018375396728515625e-01,1.684038963317870730e+00,1.195538711547851518e+00,-7.018375396728515625e-01,1.684038963317870730e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.197105484008789134e+00,-7.158831024169921564e-01,1.688972282409667347e+00,1.197105484008789134e+00,-7.158831024169921564e-01,1.688972282409667347e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.198669128417968910e+00,-7.299369812011718972e-01,1.693794021606445543e+00,1.198669128417968910e+00,-7.299369812011718972e-01,1.693794021606445543e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.200184173583984437e+00,-7.435839080810546786e-01,1.698373374938964897e+00,1.200184173583984437e+00,-7.435839080810546786e-01,1.698373374938964897e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.201742630004883017e+00,-7.576500701904297363e-01,1.702994499206543333e+00,1.201742630004883017e+00,-7.576500701904297363e-01,1.702994499206543333e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.203298797607421644e+00,-7.717210388183591840e-01,1.707522354125976527e+00,1.203298797607421644e+00,-7.717210388183591840e-01,1.707522354125976527e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.204852600097656046e+00,-7.857957458496092062e-01,1.711961975097655575e+00,1.204852600097656046e+00,-7.857957458496092062e-01,1.711961975097655575e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.206404113769531161e+00,-7.998738861083982687e-01,1.716316909790039036e+00,1.206404113769531161e+00,-7.998738861083982687e-01,1.716316909790039036e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.207908325195312438e+00,-8.135404205322265270e-01,1.720465965270996156e+00,1.207908325195312438e+00,-8.135404205322265270e-01,1.720465965270996156e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.209456863403320259e+00,-8.276232147216795454e-01,1.724663772583007848e+00,1.209456863403320259e+00,-8.276232147216795454e-01,1.724663772583007848e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.210957412719726234e+00,-8.412942504882814365e-01,1.728665313720703089e+00,1.210957412719726234e+00,-8.412942504882814365e-01,1.728665313720703089e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.212502746582031055e+00,-8.553801727294921831e-01,1.732714576721191113e+00,1.212502746582031055e+00,-8.553801727294921831e-01,1.732714576721191113e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.214000778198241814e+00,-8.690538024902342285e-01,1.736574897766113512e+00,1.214000778198241814e+00,-8.690538024902342285e-01,1.736574897766113512e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.215498352050781161e+00,-8.827274322509766069e-01,1.740366897583007999e+00,1.215498352050781161e+00,-8.827274322509766069e-01,1.740366897583007999e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.217039184570312127e+00,-8.968175506591795632e-01,1.744202957153320410e+00,1.217039184570312127e+00,-8.968175506591795632e-01,1.744202957153320410e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.218580017089843537e+00,-9.109081268310547097e-01,1.747967262268066202e+00,1.218580017089843537e+00,-9.109081268310547097e-01,1.747967262268066202e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.220073699951171875e+00,-9.245842742919921919e-01,1.751551666259765438e+00,1.220073699951171875e+00,-9.245842742919921919e-01,1.751551666259765438e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.221566696166991983e+00,-9.382604217529295632e-01,1.755067062377929643e+00,1.221566696166991983e+00,-9.382604217529295632e-01,1.755067062377929643e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.223104934692382573e+00,-9.523509979248048207e-01,1.758615875244140536e+00,1.223104934692382573e+00,-9.523509979248048207e-01,1.758615875244140536e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.224641265869140794e+00,-9.664415740966796342e-01,1.762088699340820241e+00,1.224641265869140794e+00,-9.664415740966796342e-01,1.762088699340820241e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.226176910400390563e+00,-9.805324554443359819e-01,1.765483589172363255e+00,1.226176910400390563e+00,-9.805324554443359819e-01,1.765483589172363255e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.227667388916015678e+00,-9.942089843750000488e-01,1.768700981140136408e+00,1.227667388916015678e+00,-9.942089843750000488e-01,1.768700981140136408e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.229202728271484357e+00,-1.008299636840820357e+00,1.771932678222656321e+00,1.229202728271484357e+00,-1.008299636840820357e+00,1.771932678222656321e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.230690689086914036e+00,-1.021975784301757617e+00,1.774984931945800870e+00,1.230690689086914036e+00,-1.021975784301757617e+00,1.774984931945800870e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.232223739624023207e+00,-1.036066360473632875e+00,1.778037872314452761e+00,1.232223739624023207e+00,-1.036066360473632875e+00,1.778037872314452761e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.233756790161132821e+00,-1.050156936645507910e+00,1.780991477966308523e+00,1.233756790161132821e+00,-1.050156936645507910e+00,1.780991477966308523e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.235289840698241992e+00,-1.064247512817382724e+00,1.783838539123534961e+00,1.235289840698241992e+00,-1.064247512817382724e+00,1.783838539123534961e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.236820449829101554e+00,-1.078338088989257759e+00,1.786570129394531303e+00,1.236820449829101554e+00,-1.078338088989257759e+00,1.786570129394531303e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.238350906372070348e+00,-1.092426376342773509e+00,1.789175148010253347e+00,1.238350906372070348e+00,-1.092426376342773509e+00,1.789175148010253347e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.239881362915038920e+00,-1.106514358520507946e+00,1.791639862060546928e+00,1.239881362915038920e+00,-1.106514358520507946e+00,1.791639862060546928e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.241411819458007715e+00,-1.120602264404296777e+00,1.793945159912109899e+00,1.241411819458007715e+00,-1.120602264404296777e+00,1.793945159912109899e+00,0.000000000000000000e+00
